Name,PublicKey,Balance,UTXO_Count
Egle659,0xd3a895b0e1ab78ef636c7ed93bed83e013bff582,716031.04,8
Vakare660,0x922bb07380717d34b116319db45dc4c36d24a16a,143481.25,1
Tomas661,0x2e56e23e4a7c900db7eb4793e09e9aed569873ef,265166.41,1
Vanesa662,0xddf5af9eb15e93a59b61ebfa548c894bee3d75ce,184283.56,5
Jokubas663,0xcb03e79dc84d6799c511337dc92c7ceb083d9b0e,151463.21,3
Laura664,0x87efb42143dbc8c31d763726725c2ac51e341a2e,559771.89,2
Tomas665,0x07cd4c21ad85e90486797da0ab052a0416bca657,117510.86,3
Matas666,0x6362e81087af60bf21b98a69f964b13c19b49033,1310512.94,10
Rasa667,0x1c817ee18e38481b7f6d369dd213118f681a9b04,123932.17,2
Matas668,0x97ddc4aa1b3cabff78c2b8eeebe159b065cb6b38,5002.38,1
Paulius669,0x57ae70d359d7727e6622fba36d04fd9a485bd568,1039440.77,12
Ona670,0xdab71da0c53e63a4779fa5b439e7a6a508d3402c,834258.16,5
Mantas671,0x04c6a786b3b2e9f46d3801dbb0e08affb1d17b91,4555.22,1
Matas672,0x02ab8d45c612d862f3b3f871cf1e7ea25a783d14,129391.96,2
Gabija673,0x3c2fefb1acc2c1b5b7badedfcf55c4ca47454693,402858.52,6
Rokas674,0x4cc2235ea808491058a0327a985a00ab4aae7dc2,902371.76,5
Rokas675,0x9afe54a5368babe47027f7c7064dd2dda89b5eea,112241.16,1
Gabija676,0x62467c3688b0ff535ef55c540543056feff2a3ac,1219444.75,12
Egle677,0x2f0581f4ef8505d4f3ad6da092049c6332fe86a2,408933.08,3
Lukas678,0x34b58ac926508c60abf8e8e2fb8d8d758dd0a9ac,43085.43,1
Rokas679,0xc6f922c3592fe55e7809896258580d4824487645,701773.15,7
Margarita680,0x155332a4573ef878b50d2d42c250e118a565edd3,1280812.78,11
Rasa681,0xb510f5b4dca6fff3d11c8b4c88571cb7a8b79dd0,324969.07,3
Patricija682,0x091da27411f76ba1468a0609048ec36d4772b1d5,586677.68,8
Rokas683,0x470c468f304c3e1cb1867b00a82c150875a4bb3e,114213.66,2
Lukas684,0xffb258c380ab473335f57589b852512edaf6fbbb,362665.91,4
Indre685,0x31f106fd84146aca2ffcbbd2f19a6597dfc37da3,757487.69,7
Mantas686,0x3deeb1f3b91a7662dac13b15d145341a5ecfff19,886367.20,8
Laura687,0x72f72d3bee8dcf5b889ad6b50eab0f4ffca80828,595536.72,11
Ona688,0x4e738be390354ed90ab1282c895cd46527b1ebfb,499381.51,6
Ona689,0xd487b4e9dc930c63c1554d30ec81fd4a050086a9,8673.79,1
Paulius690,0x7aad37fff10a06d1f0afbaa58f8ed80bd138c794,731960.16,11
Jokubas691,0xbc26c7b8a4f7dcb2a32c2423a32f09c2a9ac351c,75105.24,1
Laura692,0x468c361d77330636b7d2ea20a11771ab77e17f82,42425.24,2
Paulius693,0xd6c6776e50576192ddf1b9546a55e80b1af3e8da,340843.97,3
Laura694,0xcc80dffb63081f0116be47b18a3fc13f60f373b9,381964.98,5
Vakare695,0x5e7cb39de34281d552484fc544dddeb48d45c35c,618788.27,10
Jokubas696,0xb65d52af28c2506e93b5441eb9b36b0cd7dbba38,303338.45,2
Matas697,0x0eac88a5ef1984be3ed1da24e0359fc037a5c693,777805.94,6
Marija698,0x9dc3dd9f31aa51fc1f8c9f485e59b86fe7792cd3,1143500.86,11
Laura699,0x252cb00db47dabadd180617e63feb5b3ec4a5e3f,111598.53,6
Lukas700,0x5fdbba25378d941be5fb4921dae65da9fa8b3d00,148625.02,1
Gabija701,0x752d2c830a8deb3b527e0ba5f7b43c618c81aa55,679260.09,7
Rasa702,0x2fdb011a4a5f71167ad292866f4877d5a5be8a9a,811851.08,6
Patricija703,0x4105fd85461d879435365067e126120a4d09f71b,225685.53,6
Vanesa704,0x9cd155c3354a457e77d64c6da0640e0bbcd58440,284761.77,4
Vakare705,0x1a326c06be12801aa158d51892c9c5f9ea093ad6,41246.46,1
Vytautas706,0xc9d57a2c14835f1d945a1deba6eaa5fb8cbf9357,717231.67,7
Lukas707,0xc29a9f01a72941dc1403ddb38140353b6a8cc98d,179576.01,4
Ona708,0xa6261bb1a859230f6fcb2963c6678be01aba4ae3,395872.20,2
Patricija709,0x42b3c57e6b54efd63670fd05f7fe17a507d10774,1503094.64,13
Indre710,0x74c35c8d7568b638c4d0314f6edafd6bad739198,240318.57,2
Vakare711,0x5e2307f42d302f02a81236fe3b80bcc6c8aec4b4,63594.72,2
Indre712,0x2d65a21359c809f0fc5523b502ad77a7ddd79d70,3677.80,1
Andrius713,0xb8a8685c4b52e52b1dd4e5a24f29d1ba1d75d6ec,413485.11,3
Vakare714,0x80081ba3d2fde3eac45f9e0766b1169ecb35b9a8,56865.37,2
Mantas715,0xd352d0b73f2bb526528619f805c96753e09d3921,971365.36,7
Vytautas716,0xac42f203fb37336e4c14efbab093cbc3f7894b59,318322.71,5
Ona717,0x0bf707472b04f65f1224446db2f837ca4314e0ab,1232744.27,9
Rokas718,0xe2f10b5b663fb90f2d9cde7d6d27b09b8138b078,631387.84,5
Matas719,0x4735087036318d27e1d04dd76e93be447f2efc59,1601471.48,16
Ona720,0x27655464ab9c497ad0d68f368d79f38bea6a6db7,969230.64,10
Andrius721,0x3be7b508e8c67d631884196a82195de3966971fc,104992.33,2
Vytautas722,0x0a2b102e85a11200044f5647008be01ed28afd9d,119887.61,2
Patricija723,0xe1b3f97a51212a03cee3e80772d13fcb4b01f177,54750.14,2
Rokas724,0x5794449bf5da697a09a6d4532553340ed6567fb4,912542.34,9
Vakare725,0x5203e933981ed972ca0abba3e022cd4053a30435,277442.76,3
Matas726,0x87b3ffefe73d34e5992fef0dbebf052c28ce9a9f,430001.01,3
Andrius727,0x32f2cca872a965b7a0648891fbc6c09eb6bd5880,63208.25,2
Marija728,0x392396a987c15e9c4f42ebbb28474f011bd7ce12,33472.37,1
Laura729,0xbfb601b8f5201f2a778241d8922b92699e3d38e0,178827.93,3
Marija730,0xff5effc9115be9a693669a3b107180fe99000af7,198608.00,2
Tomas731,0x5cebf5fdb0215b0e05f0c3148d7f13944bff83c4,1755267.21,15
Tomas732,0x898c4e93b01b0b6a5d226d5a81dce1dce254c381,488771.18,5
Gabija733,0x5aaaf12fbb97277733e4f6b83b664c0bc377642e,513288.74,6
Mantas734,0xecc79f6eeebd3e75d7b633d4833fc95e55bbfd1d,330252.21,5
Egle735,0x74d975834be38268e54b2d5ef668c911bcab95ee,435708.44,5
Vanesa736,0x2bb8120b69d0b67551fc5b4a604642aa692debfe,81709.85,1
Vakare737,0x728685d9a5c2404dcb6a1d006b5da089d60cb40a,262522.20,4
Paulius738,0x85bf1b8c14891361928b7e28628d19a6eaed34b4,88613.53,1
Tomas739,0x918a0f2576d867e7fa1eecb303be68bdbc879854,1169502.09,10
Egle740,0x6cc052393c8760b8c20c7fed4996d03f10d61501,887677.69,12
Tomas741,0x8adc3afeffd3afd489c3e90c281979014ef3c00c,970216.18,8
Mantas742,0x5e6e2fa23d58be8dee39d9404e4b6561a73d9a3e,393099.03,6
Tomas743,0x46878d2ce984cda8cbe0dfd867ecb115a7b04597,269776.25,4
Tomas744,0x77a59deb2fafcfc97c4aabc83589e05a25a1fd39,530815.59,3
Rasa745,0x60b763a002d9b07de4a64d6f60d027bfc361e3a4,764985.37,7
Margarita746,0x92c80d1a5dd1fd124b3ff576c14b93c935f3b95b,543708.76,6
Gabija747,0xe51a3571e24909fff9d5f6da47678bc484df523c,1521850.74,11
Andrius748,0x43f51fd05fc6e57ceba75f5a6976b0384c9482c3,38520.91,2
Vakare749,0x7431071bbb90c15880c339d275af8c4efc3411b8,76085.70,1
Rasa750,0xa09b3dbcf1a09add82356510330da4eab1eec997,600351.94,8
Matas751,0x8dce133400ddd58813ba6589d00260bd6fef320e,436327.59,4
Vakare752,0x38e1c41ff37a7cdbc1e1ed3dc1665699fa09864d,585343.02,6
Ona753,0x54aab89537d32983ef3197aedf69501748639c98,276275.26,5
Vakare754,0x931173e1853c9cb0eb023bcc7c3a612bfa02965a,74059.47,2
Andrius755,0x4b5c94f9f85558d8af37bd9197d46b270ae0f3cb,282111.42,4
Vakare756,0x131abbaf81b50f8f641f634a790adb7bff1fe52c,689061.02,10
Rasa757,0x9094cf8a16bfa56f9c85f72d7663276ea09d2d79,231684.10,2
Andrius758,0x5a9848213e1c60e2c3433cd84c1878972c7a9e91,312903.48,7
Patricija759,0x954cf549cd11fca8f6486e377348291afb2190ef,426093.06,8
Egle760,0x7b86edbf17b82c7249a9ec232661f522f4e44a35,68152.65,3
Vanesa761,0xcd6c0d866a4cc449b841cdbb482e154e4b03452a,294997.20,4
Ona762,0x869d2e6bc92451739802d40faa845b366d4fc72b,774051.87,7
Paulius763,0x5dc92c4e849e4c803f4f72eb99f65504273188b0,287765.65,6
Vakare764,0xc5a1b09533ddf23e76724afd202a53f2cbe350f2,48694.42,2
Marija765,0x5f04c97be2f411ba1f093a3f9a6547b58cca9e7a,258878.73,2
Vanesa766,0x77914a453f6be9d5626b55fe0252b6667e82b2a0,469854.56,7
Andrius767,0x1c3a354936a39e308f46480c3ea3e23ba7d449bb,853489.91,9
Patricija768,0x225e173e5e682ba61b3aebb7b6cc22059a5a198a,515635.12,4
Laura769,0xa9c810b8b6dc2c84311e306cc739a58fc9f90dd3,208207.77,6
Jokubas770,0x1a32d59ca67efe13d913e0bbc520c883646a77fd,22552.36,1
Rokas771,0x8eb3d89f7d9820e90c574fb07edde45ca3950a0b,10412.45,1
Jokubas772,0xa107f83d2432dffe8b35e6d88ad389201a9304a1,687317.08,5
Rasa773,0xce62de023e6d62a71645514e0a6b49621a833464,477340.63,3
Mantas774,0xcfd0d0ac9ba715bc9bb4b691ef6876164b795ca1,825866.14,7
Rokas775,0x4d861f6bb182835437a1c907e153d445f23ba367,630621.76,7
Vakare776,0x53a077af11215e55e5fc2737817e4bb3b024ecda,120627.11,3
Rokas777,0x7a2239b1f97c06b5bc369ad28f95d460838f1fdf,873743.36,6
Indre778,0x2664a586e4d89c13c142230b45e424bf54dc216d,677635.28,5
Vytautas779,0x990a757b165ff3cde76b0393a0cbc2e0c6fbe105,465154.93,6
Rasa780,0xb91619eeda00adbdc990b7d5a659fe8e460a4650,435852.97,4
Indre781,0x86d2c13f40e6dc4e8c407d0776aaffb03f46d449,53275.06,1
Vakare782,0x55d96f80fa3a1bc5c1dc30315547ac5550a1b110,646134.81,7
Jokubas783,0xcc9d0d66192c04aa2ad874f11f7bf0cadc37cb60,727784.51,5
Jokubas784,0x66942361b92bbac478418babad6d551f2122ecb4,1685946.66,16
Vanesa785,0x62ac335cf48f533d4a25cfb22bb6cb42a41a8f9e,343585.28,5
Indre786,0x898dbdab388bdfe78eb7a913d488609d29f27e7b,214879.92,5
Indre787,0x39634a50cb5c2c0e2d5d40e5ed7f4d20f334455b,357277.81,3
Paulius788,0x4307e5583f413f9e0cb1232e2b50230129ab6bac,389995.37,5
Paulius789,0x62050b3a903b32003e850ddc284b4459b749cfad,336704.44,2
Matas790,0x04499303e25dd784071ac386606769b1b91509f3,763741.60,5
Tomas791,0x901e9b2dcb6b9cbf16afe019376380c163450c07,234242.99,5
Tomas792,0x3f94456b3980b601a3c82157caa491cd936b036e,568886.32,4
Paulius793,0xf538c1fad3a548942cef26813e585c12d631c341,367591.27,6
Vanesa794,0x0955169def4b63951171b12ef7fa802b1ffe87e0,76971.93,2
Margarita795,0x34e3652e5f609a9b73db7527695aa9ea6a50de40,46255.24,2
Margarita796,0xd4f43c7b05b5a5a301affecf12a07fff6c427d30,300645.43,2
Andrius797,0xc9583bb62d58a46efbf75e626e15f3f5d40e75ee,680820.92,11
Indre798,0x87161676787e744318880282ddcbfcda113e77a7,82479.94,2
Tomas799,0x2c6ee71f3fcafc68e17a05b4bdba0f795f6805bc,703306.77,8
Matas800,0x8e81a524783708f1442b8691d0ed37cf15a6b581,692112.93,6
Egle801,0x8d0efed18aa3650be1b0fae8d0bd079e3208d3e3,473001.44,4
Vakare802,0x55b32306e43b078dd285dae64cfcda3cb10f0d4a,334469.81,1
Margarita803,0x6a8ca525c1dd912735671e17c98c285f62fd2231,30012.65,1
Rokas804,0x20fd982bd0cc73214fbdc4170e0d42a02dfa809d,1019868.20,7
Indre805,0xc50e4b7844e01b267272df906dd494df2d050eda,1361251.67,14
Egle806,0x7f08593fcdf7b61198e5965189e65dc05da91e0a,174143.25,2
Gabija807,0x900a89e31deb854c1e13098d4a554f5a768db4a4,309757.50,4
Rasa808,0x9a7d4d91db3bbee5779ac5d93c59e8b9242fadc8,595164.53,8
Patricija809,0x9b5784aa38bc7da4f7f0fdb2441948a557ffa00d,1284034.98,11
Rasa810,0x1f504ea9697d4a5fecacbc432970428d16298aa8,13597.20,2
Vakare811,0xdf8f0dd4b3f1cf9d117ec181cb312a9fed47d57f,291886.04,6
Marija812,0x4af7fb9c4bf14c35822cdaca307c1a0cd9ba01f4,169728.16,2
Rokas813,0xb38d3e440e828bffec613399364bbdf8ad44ee54,947173.80,7
Margarita814,0x7fbdd83eb248eb35faf4e68bf668a3a1b1ace1cb,129211.30,2
Rokas815,0x5b2f26801b8e66174d75ea0811c0431dd4271500,145495.15,2
Rokas816,0x2ecf5ccf848458b32e9ab5692decfeca02d830dd,1181702.93,8
Marija817,0xb0d9a42c0c3f880a8f959d85a11367bf6f4a0952,850055.50,12
Andrius818,0xaa65bc114ad91da4616e9154d821ac760610e6f2,68335.92,3
Andrius819,0x0e17f8966c09c28eb986fcd19f0dc11cd6084a4d,601516.58,5
Gabija820,0x3d63c6aff826129495a5ccfcb5ea914453112e04,435538.03,7
Paulius821,0x86001c91485555fa3e2205cdb496004ef07f835c,528614.77,4
Margarita822,0x26d42b77d6da14662f2dae844931b775f3182571,37051.55,4
Vanesa823,0x1949dec3b291d1b8b9a468db2d0c5681afaf49e5,1434701.82,12
Vakare824,0x376b0604bb6a73647dbac4e6a7d54b8f34e4e4b4,272390.35,3
Rokas825,0x61c745582c49c1b3b26e3a3eb32f88c4989a1d05,1123259.58,5
Vytautas826,0x23ab9fc480d482c991b5c916650d0561fd69242a,291414.55,3
Matas827,0x78842389002d7c59a3a0c4b707ef995e6699aa96,330807.01,7
Patricija828,0x47b8c80282a9bc83b879e211c0680f517d46b47e,277982.65,3
Tomas829,0x3bc3d951539742aadf8dba889f8c8cc1b30b4ae0,151521.50,3
Marija830,0x945762fb6f92fec2080817d894b80f61149ba2c1,275392.84,2
Paulius831,0xca821e9d83ab0336ff03af16959741c18c0f52de,224687.92,6
Jokubas832,0x8da0462f30389790bbca010d3497b56d617841a0,188923.70,3
Vakare833,0x70cbce5d9f58653ab2ef74cc346784c479f88af2,507028.49,4
Jokubas834,0xfec1d9f9755b9794daaf6bd39b03f1f54fa276b2,114353.07,2
Andrius835,0x57a1b9c1c9a452dd75b60dbb73e162b14aa56a2e,481897.59,5
Vakare836,0x079b310431d94320469cdee6f8a53e6fceca7c09,320666.41,5
Tomas837,0xd4a366d51409269c2fac743285f2eaa6352072b2,612855.21,9
Rasa838,0x1055b6e26919c3630f8c0a092c43f33b61124641,99406.77,2
Patricija839,0x42673598e3f3f7f4ef6626d69d5f3a2b87c5ce06,20707.38,1
Rasa840,0xe15fa7b5246c76f68db527a884b389e7d1a95315,944505.53,8
Mantas841,0x923291a68107edcb4c2427c3da19b23919b4c972,51398.59,1
Andrius842,0xd6b4afa9fd77b73f32be7e829e33c955c74e2867,927251.60,6
Tomas843,0xa2edf8fd00d0da06618ea721e65d8e0b90a6d48b,1352406.70,15
Marija844,0x18fa5ce8f91e912b33e7f7de817a25f474cd82d3,236818.97,4
Matas845,0xf6a7aee46f5d935008d1306fed171a9a2e06ee1a,1066506.24,12
Ona846,0x9276cd0bef0ce20e496cbcafd0b95dd1f8f39188,56885.72,2
Paulius847,0xf492d9c50d04bc4b26bac4c174e5fa1d7b6a2163,250373.01,3
Laura848,0x730948548904830c050fa3a20ebac16a37b89ce7,161681.74,2
Lukas849,0x9940fe749d50e35d33dfb9c093dfe9dd9f3b1cbf,1848987.59,13
Vakare850,0x63d9eeff7d0255a88b0972be1c8e37e6f1b5fd41,1705.44,1
Jokubas851,0x1a65920d8b075ef65dbc9ac2885e5b5b91fb9a92,783803.65,10
Andrius852,0x6452e014ff92cbc0928d9b28dc5e6951b6306f82,134657.48,2
Mantas853,0x3928ab11f8ecbe51ed3bce338a0079a1839670f0,14220.78,2
Rasa854,0xcd4e98f499b4b05b18830af4e2dfc033713bea87,152823.14,5
Vakare855,0x6ce16918b2f95cd917ad4aeeb1f04fb2cfa63aee,423393.89,8
Patricija856,0xa6961a851dcc564ee31313f2e051ff3404b9d597,330313.37,3
Gabija857,0xe87417dac90a2eba8456e839a6bd1ed843245710,18334.56,1
Gabija858,0xcb7a94ebee5e15d90f7c942f7a0bbf0d105418a6,1253897.54,9
Mantas859,0x414be8c7d2b9890c5d108c39ff061a19c14ce632,236056.90,1
Indre860,0xf77d967e7662e150a91712c93bb22031a439ef7a,552646.14,4
Mantas861,0xae0411d643f02195b0569871a1582c201bbd3cd8,132464.45,2
Vytautas862,0xa63ca2386ba9e3f42c8c5e0a4bb0ca611b0e871d,11457.58,2
Vytautas863,0x09b1ad946d6d7ca1f7a058a6fc7e5bae1f70009e,765269.21,8
Tomas864,0x2ae39e68d5b3e6c0aaaed40d04122d39903df5db,224027.79,5
Matas865,0xfb1b65ac344645f7cc581d34d4276cd3f9a996ef,448510.28,5
Gabija866,0xeea74cd02516a8c3c832e454f1b6c3cc3bed9504,75973.33,2
Tomas867,0xa5ea75241cb00b30a549fc42cf826e4f9f3a31e1,24485.00,1
Margarita868,0xf8fc9aa2f2fc945cd524b427ebce3cda1d3f97cc,210035.20,2
Rasa869,0x0e0b618d73fec11d2ade081b2f817a55de11b2f1,14727.27,1
Tomas870,0x0b98953bbac03e2dd84d8f4cc0b76b58099fbbff,909622.62,8
Egle871,0xe8ea6e47a5101e92384f6b1bad58416ddbe98aa3,486702.66,5
Andrius872,0x34489bb94536a0e8f6b51b20af4c7542abb083e1,420412.15,4
Gabija873,0x21154d785979ed67e5d53d6c37a852aacd87fe26,418371.29,5
Indre874,0x9db0e02adb280d8711dc944c14e89796b218e13e,278674.84,5
Ona875,0xe7d962cdd1bad50a7dbd6900a479daa5f2d509b9,1306627.61,14
Rokas876,0x42229f21b8a7c35c0d8251dede5f529ab85a83bc,266188.82,5
Rokas877,0x1f85c687f5d30105985f6b36035bf7afae7ba591,48502.28,1
Tomas878,0xe7ebcf8fe3e5ff5c2f9829d06c91069db2700173,735224.64,6
Margarita879,0xd630ef51f6473bce7849c197dc2d2b5b91a3b60e,97098.93,5
Rasa880,0xe74b781119b199f6f0caae0e571e1e7746277f22,703007.71,5
Patricija881,0x02fe3fb034c2b474dbe5e3da9b3a94aca6281e33,899743.91,8
Paulius882,0xba398cf6b9163c158b018765ab8add6cd369bf27,673223.95,6
Egle883,0xdd9626c7fe42ae0a4e49a9635be0ba78783e3b59,393856.54,3
Mantas884,0xbbb7610d7f550b05d0f81604c84c6411913288bf,658266.31,5
Lukas885,0x43c11f6ccd0dca802ee508df723009c771fd73b4,1660958.19,16
Tomas886,0x9a2017e5d1a780b2ee8b20fc6f5ee1425a90d5fa,427057.67,3
Jokubas887,0xc82b5cb5d675c572d1a58ef634a04aabf17485eb,189407.17,2
Marija888,0x962e97c41c7d2a3a3383b4163ba8e03128345b12,249193.56,2
Laura889,0x69a3f45fb9273f5ec3020d54447c6946376714ed,135632.98,2
Ona890,0xe05d6943aa01db84913adf2929bbb978506d8b15,193798.64,3
Mantas891,0x61e1c5a5099ad52f710745a111b902e99eb58fa7,649695.39,11
Egle892,0xbd6024639882d92943863b092e69ff261c2f8968,145566.48,1
Egle893,0x7bc7809f8045f90e8142c7684735dbd8aa44bb95,1556982.13,11
Lukas894,0x3ce77356e3f484c2a3744cc998b037f2c5c4343c,236751.27,3
Matas895,0x46318c29e7feaddfd8ac0fd61adb86ab37e441d5,513568.62,5
Jokubas896,0xaaf7b7ae0688212501800544b7236080548cc6b3,885489.36,8
Rokas897,0x9f8c06128b13fa47b262d20ad0061716d1d596c7,52044.18,2
Margarita898,0x2f11abb9c804166ebdcfe7a2de7c47331a11d02e,807715.29,8
Rokas899,0x7d724b0270bca8baf4e1d768f808d16a55d72973,555382.20,4
Jokubas900,0xe8896954cda9c8452cdf5da13a63874afa282156,849639.72,9
Andrius901,0x68feb9ffe97a923fa10583b4d8c3196624b18a2b,554978.68,6
Paulius902,0x77689ab19984611a543a0e59de9eca89d98002f0,245674.12,4
Matas903,0x646edfb37ec03c1217a30708ecd31cbefe3158af,134681.01,1
Indre904,0x979c22ea67add2cbddd7f64fd6a9bfecded0eab0,66565.86,3
Tomas905,0xa99e8a0a4e14f26b3c9418b664f40b1aeee9394e,28656.34,1
Laura906,0xf3276d0904cf09cbeb2263c9172cf966ab2fa9fd,20452.26,1
Egle907,0xdc55a6ed34364deb5f953145afc2671aadfaf37a,1459718.74,12
Rasa908,0xe2adc3b12d8430bcfb5c1ab7a0861ee266f6d33b,291379.31,4
Egle909,0x0d6593f2e971c7d4faa97dc3d022775263a24042,717848.04,5
Rasa910,0x146bda82accf266d96856d6caa891396f1134705,467670.95,6
Marija911,0x06e5a9bdd22b3d614a2de1ea49548ee220626f23,10454.84,1
Lukas912,0x30a802949ea9160a644ccbbabadb1f7e66f92da6,326346.86,3
Matas913,0xdc9f1f2ab0ade155b5f8fce3c41983669e5c0853,1206218.52,7
Marija914,0x95b5d36e4fe7d7bfd78000503e39cfcbeaa86c90,279971.76,2
Rokas915,0xf8eb41760c0aa4103dae1540ce3e4f35232a9a26,628929.24,8
Vytautas916,0x2fa114f1d1d7b1b6489e1145008ad6c633ee1d32,739153.68,7
Paulius917,0x055f70eb2c53660ebe0d7278e95d3e37caa29376,269628.41,3
Margarita918,0xbc907eaad7855942f667ff13cb574c79e862a557,855151.64,8
Vanesa919,0xdeb0bdb8f800a2c2974fd08ccaca3a50ca20c029,134532.39,1
Margarita920,0xcd563db2d0c7ffab563580002829b3ee64a80c26,1452772.98,12
Andrius921,0x627d24329686d062f33785f77a6068d10ec3e65d,237834.77,2
Lukas922,0x45e1053044c3ea86f8eac483d8f391cea8636905,521696.73,8
Vakare923,0xf8e924bdf6624e6cd15366ac91fbad6f16b2535e,19320.72,1
Egle924,0x6239db3083d466eccf9d1dda95ebdacbe911dc81,179152.89,3
Mantas925,0xd3d953da0ea832cda2ee243881aa25e04dae2467,117422.59,3
Tomas926,0xf88ad7a48db60dd1a326d2d7d85fefc3eb839272,218298.92,2
Laura927,0x984db77c3f1fa28cf106d2a91d91b223309afb0a,450386.67,6
Indre928,0x3b9d45af625bf21e1085e0998b2eb5356d4a4109,378328.49,2
Matas929,0x26f3152cc93d963ba3ce211bca27f483f2a96fb9,1137691.66,12
Matas930,0xa23deb33246caaa4bfd0c06f6d1a21fdad95011a,58306.94,2
Rokas931,0x878a76304e34dd234f7eeb798ee7c3b67bd1b691,63862.67,1
Lukas932,0xa6a9e477cb8102d2b6c38c7507aba9b53ad8be45,797418.28,10
Vanesa933,0x07d7124c0ce0de4bea3978d4f2561990c8377c22,306340.47,2
Vanesa934,0xffe7d7f9fc08bb0fbf1c75f1eeb9d892c20b2bb1,661742.85,5
Jokubas935,0x80f380eb41b59ab48f3bd00604defc88bef4d34b,688335.85,7
Gabija936,0x20b5647a426771ee2cdd237302f77804fb15ba0a,210034.78,3
Rokas937,0x3211f6b7661564c92515604a1f72a21c2a7d6c3b,166309.64,4
Indre938,0xa774e7299b4f8b84997cf69b0fbd9a0f0c15282e,68110.65,2
Mantas939,0xd45b9fff3b2777b62a55234773e7d62b711fc3df,693257.30,6
Paulius940,0xab33b4e217108f6ad3d332506be4ddf136d3239f,534519.02,6
Jokubas941,0x57cac6801c4c3b8b9ece3f9d70a99a37245f1a83,387801.03,9
Rokas942,0x300a94287096a38b76d6e4ba6592c015c2bdcd48,47292.07,1
Tomas943,0xd304cdb991a9b242ff33f8c05a7a5066812212b3,34783.63,2
Rasa944,0x91e9c5131157a1888c44cffd63488280fda08cef,393117.39,4
Gabija945,0x9415084e7dc38a20938f50dfc77fcffb9ebad9cf,68139.41,1
Egle946,0xfdbd4048f82d0b42cfb24f606619581d2de5e830,261958.85,2
Matas947,0xf54141aab901221d88e91f25fc9287c3d1c7f419,1272703.67,9
Tomas948,0x3ab6beeebf026d9d60042ec9a5c50ee7a33bd8c4,1423506.64,12
Vytautas949,0x6d90987d04889737f17119c89fd88e2ab5f7d53d,821288.23,8
Rasa950,0xa45e13400b1821a7d848214af9f9083adabc25b5,369036.53,5
Laura951,0x716eff58e6622ddabab71ceca07437410e2f79fb,48336.19,2
Paulius952,0xac873f1d7cf716f30b119ed6949729bf7575e46f,108693.29,1
Margarita953,0xa97778b65dbdfcccc246a168775c28f56f7e0ae6,1473412.72,10
Rasa954,0x68d8a48259470ae04691e77e97051f35a24fdfac,236903.31,3
Rokas955,0xe6da2f93ec10d7da9e86dfbd05a81592302115f1,79563.60,1
Matas956,0x9ff2588146f5e97b9fad3f620963a07ff33ebf02,381195.79,6
Rokas957,0xc3c963f7407b82a36de52319377e197093c858b6,70551.09,3
Tomas958,0x3c1132b07f1eb05f59aa4e6e758c66cf9e85598b,1523668.30,10
Vytautas959,0x008c1129377fd6b9e3ca569e2f9494ef1ee47b26,417314.12,4
Laura960,0xe00eca469c140d48aca924681bd3aa9d68c48bb9,90273.84,2
Patricija961,0xf3221a1f484d9ebd86feebebc4f2b6bd5744b0d7,481517.07,5
Andrius962,0x846f5e03bad3052cd85d27413eaddab491c37288,467608.00,4
Egle963,0x800117414bdc6d00fd4cfdaca0fc6459d8bcbd0c,768567.07,7
Andrius964,0x51fb6cce350f5ea46983007a8c31eb4437296350,1506067.89,14
Marija965,0x6e97037decbd896727a03e3f80a60b166ee38509,434385.87,4
Patricija966,0x8dec55b79bbe2ceb34bbbf62be56e5d523956b38,9753.90,1
Vanesa967,0x197c5adc94712b82b65b15f9420f699c269975b5,229088.66,4
Matas968,0x72806585d0e02da5d531550ba3fa849317de0aec,58666.23,3
Ona969,0x4ca092a888277c5bdb9d6a437ee7da5d16785565,462353.26,8
Gabija970,0xf149dd61e5cd0ec6cb0722896a5afe8674b0346c,822566.58,8
Matas971,0x8035a38124095e3aa564db68fd4971b20d4a593e,419004.53,5
Mantas972,0xaca7b53de47540e10d1e3965aa9187a123fa661a,461634.45,4
Rasa973,0x31285abd464271061d1d1ad0d17bae2b47ad0cc9,912117.91,9
Paulius974,0x32a52400467a9eec377c78699cce5d3fec7f8b4b,504350.40,9
Margarita975,0xaa4093e00c3e4932bea36ba04cadaeec50618164,1965781.72,13
Paulius976,0x8142ad18ca7b7449a5daff995a59315ba8b6056f,884140.01,6
Egle977,0xfb7c800d79450605b1d3f9a5042179aed0cf65f2,870450.93,10
Vytautas978,0x25fcb2c4987a19a36b50c171dd4f296e6c282233,39073.87,2
Vytautas979,0x8c787b179dcba56897e3f1e7601dfa6b68b27cc6,526093.23,4
Marija980,0xe97ca771588d9abb4fb3179f788d9ca84f52edbc,141710.52,2
Vanesa981,0x908d0ec7ef6685f9add8c1bc9b08e9b3a3f0dd69,1424649.18,12
Jokubas982,0x5b9b877326762ae68362172e6d3f6017fa1c7810,152067.09,4
Paulius983,0x4c4edf333e63fe832cdf97aecaf27f9c096979c6,68775.53,4
Gabija984,0x6092edad9fda55e3c8cce8772f90c082fae4aa5d,55058.80,1
Mantas985,0xfa2d80c8ae7480eba8579377c8d45fa9986153fc,132881.40,3
Vytautas986,0xb104ee2186b1c6a2d8c56072ffc936aaf07c3ddf,408318.37,4
